Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,LocationGroup
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,07:00,273,0,273,273,0,273,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,08:00,705,0,705,705,0,705,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,09:00,873,0,873,873,0,873,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,10:00,1096,0,1096,1096,0,1096,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,11:00,1886,0,1886,1886,0,1886,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,12:00,3067,0,3067,3067,0,3067,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,13:00,3257,0,3257,3257,0,3257,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,14:00,2724,0,2724,2724,0,2724,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,15:00,2400,0,2400,2400,0,2400,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,16:00,1261,0,1261,1261,0,1261,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,17:00,998,0,998,998,0,998,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,18:00,845,0,845,845,0,845,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,19:00,577,0,577,577,0,577,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,20:00,227,0,227,227,0,227,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,21:00,116,0,116,116,0,116,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,22:00,118,0,118,118,0,118,No Group
Leeds Originals,Albion Street South,2019,December,50,Wednesday,11-Dec-19,23:00,59,0,59,59,0,59,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,00:00,21,0,21,21,0,21,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,01:00,22,0,22,22,0,22,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,02:00,22,0,22,22,0,22,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,03:00,24,0,24,24,0,24,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,04:00,32,0,32,32,0,32,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,05:00,18,0,18,18,0,18,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,06:00,70,0,70,70,0,70,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,07:00,205,0,205,205,0,205,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,08:00,640,0,640,640,0,640,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,09:00,846,0,846,846,0,846,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,10:00,1164,0,1164,1164,0,1164,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,11:00,1845,0,1845,1845,0,1845,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,12:00,3037,0,3037,3037,0,3037,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,13:00,2600,0,2600,2600,0,2600,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,14:00,1739,0,1739,1739,0,1739,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,15:00,1283,0,1283,1283,0,1283,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,16:00,866,0,866,866,0,866,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,17:00,878,0,878,878,0,878,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,18:00,673,0,673,673,0,673,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,19:00,452,0,452,452,0,452,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,20:00,270,0,270,270,0,270,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,21:00,165,0,165,165,0,165,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,22:00,91,0,91,91,0,91,No Group
Leeds Originals,Albion Street South,2019,December,50,Thursday,12-Dec-19,23:00,44,0,44,44,0,44,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,00:00,44,0,44,44,0,44,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,01:00,33,0,33,33,0,33,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,02:00,23,0,23,23,0,23,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,03:00,19,0,19,19,0,19,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,04:00,18,0,18,18,0,18,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,05:00,47,0,47,47,0,47,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,06:00,68,0,68,68,0,68,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,07:00,201,0,201,201,0,201,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,08:00,686,0,686,686,0,686,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,09:00,943,0,943,943,0,943,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,10:00,1259,0,1259,1259,0,1259,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,11:00,2062,0,2062,2062,0,2062,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,12:00,2915,0,2915,2915,0,2915,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,13:00,3071,0,3071,3071,0,3071,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,14:00,3105,0,3105,3105,0,3105,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,15:00,2775,0,2775,2775,0,2775,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,16:00,1019,0,1019,1019,0,1019,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,17:00,789,0,789,789,0,789,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,18:00,540,0,540,540,0,540,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,19:00,371,0,371,371,0,371,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,20:00,290,0,290,290,0,290,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,21:00,120,0,120,120,0,120,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,22:00,114,0,114,114,0,114,No Group
Leeds Originals,Albion Street South,2019,December,50,Friday,13-Dec-19,23:00,79,0,79,79,0,79,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,00:00,95,0,95,95,0,95,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,01:00,81,0,81,81,0,81,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,02:00,64,0,64,64,0,64,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,03:00,23,0,23,23,0,23,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,04:00,18,0,18,18,0,18,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,05:00,23,0,23,23,0,23,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,06:00,51,0,51,51,0,51,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,07:00,78,0,78,78,0,78,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,08:00,184,0,184,184,0,184,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,09:00,788,0,788,788,0,788,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,10:00,1573,0,1573,1573,0,1573,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,11:00,2339,0,2339,2339,0,2339,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,12:00,2803,0,2803,2803,0,2803,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,13:00,3374,0,3374,3374,0,3374,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,14:00,3437,0,3437,3437,0,3437,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,15:00,2224,0,2224,2224,0,2224,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,16:00,925,0,925,925,0,925,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,17:00,964,0,964,964,0,964,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,18:00,744,0,744,744,0,744,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,19:00,578,0,578,578,0,578,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,20:00,270,0,270,270,0,270,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,21:00,218,0,218,218,0,218,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,22:00,174,0,174,174,0,174,No Group
Leeds Originals,Albion Street South,2019,December,50,Saturday,14-Dec-19,23:00,83,0,83,83,0,83,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,00:00,85,0,85,85,0,85,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,01:00,104,0,104,104,0,104,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,02:00,57,0,57,57,0,57,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,03:00,24,0,24,24,0,24,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,04:00,19,0,19,19,0,19,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,05:00,25,0,25,25,0,25,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,06:00,18,0,18,18,0,18,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,07:00,35,0,35,35,0,35,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,08:00,95,0,95,95,0,95,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,09:00,251,0,251,251,0,251,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,10:00,693,0,693,693,0,693,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,11:00,1821,0,1821,1821,0,1821,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,12:00,2449,0,2449,2449,0,2449,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,13:00,3032,0,3032,3032,0,3032,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,14:00,3497,0,3497,3497,0,3497,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,15:00,2755,0,2755,2755,0,2755,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,16:00,1038,0,1038,1038,0,1038,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,17:00,412,0,412,412,0,412,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,18:00,114,0,114,114,0,114,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,19:00,167,0,167,167,0,167,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,20:00,87,0,87,87,0,87,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,21:00,55,0,55,55,0,55,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,22:00,32,0,32,32,0,32,No Group
Leeds Originals,Albion Street South,2019,December,50,Sunday,15-Dec-19,23:00,21,0,21,21,0,21,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,00:00,26,0,26,26,0,26,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,01:00,0,0,0,0,0,0,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,02:00,18,0,18,18,0,18,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,03:00,10,0,10,10,0,10,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,04:00,18,0,18,18,0,18,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,05:00,44,0,44,44,0,44,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,06:00,81,0,81,81,0,81,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,07:00,172,0,172,172,0,172,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,08:00,610,0,610,610,0,610,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,09:00,750,0,750,750,0,750,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,10:00,1276,0,1276,1276,0,1276,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,11:00,1795,0,1795,1795,0,1795,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,12:00,3118,0,3118,3118,0,3118,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,13:00,3398,0,3398,3398,0,3398,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,14:00,2836,0,2836,2836,0,2836,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,15:00,2643,0,2643,2643,0,2643,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,16:00,1544,0,1544,1544,0,1544,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,17:00,1214,0,1214,1214,0,1214,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,18:00,796,0,796,796,0,796,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,19:00,499,0,499,499,0,499,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,20:00,269,0,269,269,0,269,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,21:00,150,0,150,150,0,150,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,22:00,66,0,66,66,0,66,No Group
Leeds Originals,Albion Street South,2019,December,51,Monday,16-Dec-19,23:00,27,0,27,27,0,27,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,00:00,14,0,14,14,0,14,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,01:00,9,0,9,9,0,9,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,02:00,13,0,13,13,0,13,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,03:00,40,0,40,40,0,40,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,04:00,69,0,69,69,0,69,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,05:00,20,0,20,20,0,20,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,06:00,58,0,58,58,0,58,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,07:00,178,0,178,178,0,178,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,08:00,662,0,662,662,0,662,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,09:00,831,0,831,831,0,831,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,10:00,1252,0,1252,1252,0,1252,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,11:00,1843,0,1843,1843,0,1843,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,12:00,3048,0,3048,3048,0,3048,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,13:00,3231,0,3231,3231,0,3231,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,14:00,2109,0,2109,2109,0,2109,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,15:00,2250,0,2250,2250,0,2250,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,16:00,1163,0,1163,1163,0,1163,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,17:00,1108,0,1108,1108,0,1108,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,18:00,869,0,869,869,0,869,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,19:00,540,0,540,540,0,540,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,20:00,312,0,312,312,0,312,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,21:00,155,0,155,155,0,155,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,22:00,87,0,87,87,0,87,No Group
Leeds Originals,Albion Street South,2019,December,51,Tuesday,17-Dec-19,23:00,50,0,50,50,0,50,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,00:00,30,0,30,30,0,30,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,01:00,11,0,11,11,0,11,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,02:00,11,0,11,11,0,11,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,03:00,31,0,31,31,0,31,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,04:00,16,0,16,16,0,16,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,05:00,53,0,53,53,0,53,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,06:00,60,0,60,60,0,60,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,07:00,184,0,184,184,0,184,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,08:00,648,0,648,648,0,648,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,09:00,958,0,958,958,0,958,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,10:00,1407,0,1407,1407,0,1407,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,11:00,1852,0,1852,1852,0,1852,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,12:00,3569,0,3569,3569,0,3569,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,13:00,3472,0,3472,3472,0,3472,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,14:00,2949,0,2949,2949,0,2949,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,15:00,1639,0,1639,1639,0,1639,No Group
Leeds Originals,Albion Street South,2019,December,51,Wednesday,18-Dec-19,16:00,1007,0,1007,1007,0,1007,No Group
